Latitude,Longitude,Heading,ShipName,Date,LadenState
10.6585,110.394,31,ZOSCO TAIZHOU,31/12/2014,Laden
17.2274,-69.0012,46,P.S.PALIOS,31/12/2014,Unladen
-16.6932,98.2843,43,HANJIN ESPERANCE,31/12/2014,Laden
0.534127,117.662,210,FRONTIER ISLAND,31/12/2014,Unladen
15.6219,-69.8169,201,CAPE AGNES,31/12/2014,Unladen
30.334685,129.858913,152,CAPE SAKURA,31/12/2014,Unladen
21.665367,114.495382,164,PACIFIC ENDURANCE,31/12/2014,Unladen
25.4475,129.077,154,CAPE MAGNOLIA,31/12/2014,Unladen
-12.8833,116.352,172,DOUBLE FORTUNE,31/12/2014,Unladen
28.1572,33.3772,313,DOUBLE PARADISE,31/12/2014,Laden
14.7221,126.723,134,MARITIME CENTURY,31/12/2014,Unladen
38.1896,-45.4295,280,MARITIME KING,31/12/2014,Unladen
-7.99227,150.822,130,DOUBLE FANTASY,31/12/2014,Unladen
-31.1687,67.5972,256,UNITED BREEZE,31/12/2014,Laden
20.5727,71.5322,29,WELSUCCESS,31/12/2014,Laden
-19.9698,35.2665,107,PEACE ARK,31/12/2014,Unladen
-20.488305,-39.942033,123,WELHERO,31/12/2014,Laden
22.7279,124.968,170,YANGZE NAVIGATION,31/12/2014,Unladen
11.3302,120.552,166,RICSEA,31/12/2014,Unladen
-29.5008,31.9287,262,WELTRUST,31/12/2014,Unladen
-35.068957,-55.970643,109,WELPROFIT,31/12/2014,Unladen
14.660182,120.10727,3,SEA BEIJING,31/12/2014,Laden
-32.6675,61.9912,74,SEA QINGDAO,31/12/2014,Laden
-4.70209,82.7067,237,SEA INDONESIA,31/12/2014,Unladen
-4.3938,117.962,39,SEA FUJIYAMA,31/12/2014,Laden
-24.9674,85.5954,63,SEA TUBARAO,31/12/2014,Laden
-2.4147,-44.2718,246,SEA MARANHAO,31/12/2014,Unladen
-25.6212,54.1463,67,MINERAL FAITH,31/12/2014,Laden
29.426,123.292,294,ORIENTAL WISE,31/12/2014,Laden
-24.2383,60.4255,60,SUPER GRACE,31/12/2014,Laden
6.92684,-39.2175,206,HANJIN MATSUYAMA,31/12/2014,Unladen
-33.820487,18.413945,156,KUMIAI SHAGANG,31/12/2014,Unladen
20.20341,86.76544,82,FENG HUANG FENG,31/12/2014,Laden
-25.6378,-48.1683,49,ILIA,31/12/2014,Unladen
6.58682,140.764,150,WESTERN MARINE,31/12/2014,Unladen
-36.55,-6.3176,100,SHOURONG HARMONY,31/12/2014,Laden
8.467093,-13.386928,65,XIN TAI HAI,31/12/2014,Unladen
20.080147,108.014487,192,CAPE VALENCIA,31/12/2014,Unladen
27.474,124.117,353,NINGBO DOLPHIN,31/12/2014,Laden
24.999075,55.06099,44,NINGBO SEAL,31/12/2014,Unladen
-0.250338,117.668,137,GUO YUAN  8,31/12/2014,Unladen
-23.8042,152.576,10,GUO YUAN  10,31/12/2014,Laden
23.177187,117.396707,68,GUO YUAN 12,31/12/2014,Unladen
9.93502,130.009,136,GUO YUAN 18,31/12/2014,Unladen
36.6863,122.883,171,GUO YUAN 20,31/12/2014,Laden
38.9683,117.782,281,GUO YUAN 22,31/12/2014,Unladen
33.2327,128.454,226,GUOYUAN  26,31/12/2014,Laden
-24.146583,-46.27652,161,SAMOS WARRIOR,31/12/2014,Unladen
51.0499,2.3122,253,NEW ENDEAVOR,31/12/2014,Laden
-0.526933,95.964,331,BLACK PEARL,31/12/2014,Laden
52.393448,-5.95713,204,NEW HYDRA,31/12/2014,Laden
-20.773852,-40.460115,33,MILOS WARRIOR,31/12/2014,Unladen
-28.8131,12.9899,321,MARVELLOUS,31/12/2014,Laden
-20.15175,118.446567,291,ZOSCO QUZHOU,31/12/2014,Unladen
1.40495,103.140748,127,SPRING AEOLIAN,31/12/2014,Unladen
10.1793,91.0505,112,K. ENDEAVOR,31/12/2014,Laden
-34.684,23.2634,266,RAIATEA,31/12/2014,Unladen
22.073503,114.058632,54,YA TAI 3,31/12/2014,Unladen
20.176188,86.75294,66,INDIA,31/12/2014,Laden
13.012,89.0612,309,NEW MIGHTY,31/12/2014,Laden
-10.2981,116.101,167,ANANGEL ASTRONOMER,31/12/2014,Unladen
10.1279,126.498,349,ANANGEL CONQUEROR,31/12/2014,Laden
38.6412,118.468067,335,ANANGEL ASPIRATION,31/12/2014,Laden
-13.9982,75.835,52,ANANGEL ZENITH,31/12/2014,Laden
-19.0841,63.6211,249,LOWLANDS SERENITY,31/12/2014,Unladen
-29.004867,32.064602,53,SEA TRIUMPH,31/12/2014,Unladen
33.7212,125.873,292,EPIPHANIA,31/12/2014,Laden
-20.324375,118.584143,323,HYUNDAI DANGJIN,31/12/2014,Unladen
24.468358,122.574955,189,PILBARA MARU,31/12/2014,Unladen
31.3262,178.513,90,HANJIN PORT KAMSAR,31/12/2014,Unladen
26.6454,-21.4417,230,HANJIN HADONG,31/12/2014,Unladen
9.84858,-79.6684,29,HANJIN ROSARIO,31/12/2014,Laden
30.87127,130.522795,92,HANJIN  PARADIP,31/12/2014,Unladen
13.2593,80.3391,89,CECILIA B,31/12/2014,Laden
26.618563,56.519863,268,SAMMY,31/12/2014,Laden
50.3191,-179.948,81,KARPATY,31/12/2014,Unladen
21.7745,114.339553,188,SUDETY,31/12/2014,Unladen
20.227737,86.80131,47,MAJESTIC SKY,31/12/2014,Laden
-7.6929,150.305,124,ENERGY SUNRISE,31/12/2014,Unladen
29.6886,122.437,357,ZOSCO DALIAN,31/12/2014,Unladen
35.3055,119.749,270,KINOURA,31/12/2014,Laden
50.6507,-139.81,114,BESKIDY,31/12/2014,Unladen
35.0966,119.675,288,TATRY,31/12/2014,Laden
69.0085,33.0352,176,BRIGHT WIND,31/12/2014,Unladen
-0.256003,117.679,184,RISING WIND,31/12/2014,Unladen
-28.918915,32.093503,63,DREAM STAR,31/12/2014,Unladen
36.0887,120.315,103,FLORA,31/12/2014,Laden
-12.2707,-18.1674,116,KING BARLEY,31/12/2014,Laden
39.354035,139.13954,348,PACIFIC KINDNESS,31/12/2014,Laden
42.3981,-24.1007,251,AM CONTRECOEUR,31/12/2014,Unladen
23.6908,-18.1961,35.3,MASTRO NIKOS,31/12/2014,Laden
-32.109602,-52.102908,358,CAPTAIN ANTONIS,31/12/2014,Unladen
-26.4125,-25.6872,281,GMI ATHINOULA,31/12/2014,Laden
30.0719,-47.7306,82,VITAKOSMOS,31/12/2014,Laden
28.5633,123.031,28,PORT STAR,31/12/2014,Unladen
31.4584,31.7664,136,JIA DA,31/12/2014,Laden
26.82289,50.471577,5,JIA FOISON,31/12/2014,Laden
-32.7875,-20.5221,296,STEFANOS T,31/12/2014,Unladen
40.639735,18.112802,43,GEORGIA T,31/12/2014,Laden
-27.5392,-44.5197,30,LEDA C,31/12/2014,Laden
37.646158,120.303143,354,ATHANASIA C,31/12/2014,Unladen
57.53072,8.612012,246,RIZE,31/12/2014,Laden
43.418902,4.872617,156,ORDU,31/12/2014,Laden
-29.087,-14.3424,289,CARAVOS  TRIUMPH,31/12/2014,Unladen
-32.2394,-51.8909,83,CARAVOS GLORY,31/12/2014,Unladen
20.507017,107.302088,53,WOOLLOOMOOLOO,31/12/2014,Unladen
37.220388,-9.68057,168,RARAKA,31/12/2014,Laden
-20.329403,-40.078858,29,BERGEN TRADER,31/12/2014,Unladen
-27.3524,-25.5019,114,GRAN TRADER,31/12/2014,Laden
-3.724935,114.49255,328,MEGA OCEAN,31/12/2014,Unladen
37.450675,122.1902,313,MEGA HOPE,31/12/2014,Laden
-18.124265,117.085445,347,MINERAL MANILA,31/12/2014,Laden
2.56969,119.436,7,FAUSTINA,31/12/2014,Laden
48.289247,-69.1175,220,AVALON,31/12/2014,Laden
-2.07296,-8.73143,140,AENEAS,31/12/2014,Laden
-33.2192,-13.3156,271,Q IOANARI,31/12/2014,Unladen
8.79571,-101.348,273,ANDROUSA,31/12/2014,Laden
30.659143,-88.032433,0,ULUSOY 11,31/12/2014,Laden
17.6911,83.2993,310,ULUSOY_12,31/12/2014,Unladen
-35.2544,-55.5682,309,LYRIC SUN,31/12/2014,Unladen
10.410305,-61.797657,78,LYRIC STAR,31/12/2014,Laden
-20.319732,118.578088,298,HOUHENG 2,31/12/2014,Unladen
-3.58715,118.298,28,LOWLANDS PROSPERITY,31/12/2014,Laden
-32.599047,17.88536,247,NEGONEGO,31/12/2014,Unladen
22.6209,121.997,194,HUAHINE,31/12/2014,Unladen
-5.18261,-29.7696,129,CANCUN,31/12/2014,Laden
8.45726,-13.4073,59,LANCELOT,31/12/2014,Laden
43.428585,4.874347,337,PERCIVAL,31/12/2014,Laden
-29.721872,31.22109,51,STAR BOREALIS,31/12/2014,Unladen
44.487433,37.262918,344,AO HONG MA,31/12/2014,Laden
30.0575,-88.065633,61,D SKALKEAS,31/12/2014,Unladen
36.199483,-5.042493,170,AM POINT LISAS,31/12/2014,Unladen
9.59023,121.601,26,MANGAS,31/12/2014,Laden
-22.066,38.7165,206,DRAGON,31/12/2014,Unladen
-30.9815,-31.8639,288,FIGALIA NAVIGATOR,31/12/2014,Unladen
15.5338,-137.77,273,FIGALIA PRUDENCE,31/12/2014,Laden
-33.830645,18.434345,166,STAR POLARIS,31/12/2014,Unladen
-0.754,118.856,185,LOS ANGELES,31/12/2014,Unladen
49.9008,-62.0969,91,KYDONIA,31/12/2014,Laden
-2.38868,-44.3417,47,CHINA PIONEER,31/12/2014,Unladen
20.4162,-54.8721,59,AROUZU,31/12/2014,Laden
13.74742,121.02006,60,JAGUAR MAX,31/12/2014,Unladen
46.3816,166.02,78,PUMA MAX,31/12/2014,Unladen
57.267243,20.931423,234,PINCHAT,31/12/2014,Laden
17.5183,-68.9249,57,PEDHOULAS FARMER,31/12/2014,Laden
5.847457,80.2579,300,JABAL NAFUSA,31/12/2014,Laden
-5.44212,147.407,334,BLUE LHOTSE,31/12/2014,Laden
38.661,118.42,324,BLUE CHO OYU,31/12/2014,Laden
-21.265,149.396,106,EDGAR,31/12/2014,Unladen
6.86952,-14.6136,320,LAURA D,31/12/2014,Laden
-34.454922,150.896333,176,PRABHU SHER,31/12/2014,Unladen
9.59148,127.943,355,PRABHU MOHINI,31/12/2014,Laden
35.2669,119.833,267,KM KOBE,31/12/2014,Laden
21.1757,110.407,291,NAVIOS ALTAMIRA,31/12/2014,Laden
-30.4289,-15.0312,118,NAVIOS AZIMUTH,31/12/2014,Laden
31.978848,120.84935,320,HYUNDAI TRUST,31/12/2014,Unladen
35.0921,119.373,353,DAEBO LUMUT,31/12/2014,Laden
35.2908,119.866,292,SUNRISE,31/12/2014,Laden
1.272175,103.937972,72,NAVIOS CENTAURUS,31/12/2014,Laden
9.31356,137.806,141,NAVIOS AVIOR,31/12/2014,Unladen
-34.9475,18.7611,279,AOM APHRODITE,31/12/2014,Unladen
36.09646,-5.397335,332,KROUSSON,31/12/2014,Unladen
-6.23757,-4.43233,322,GEORGITSI,31/12/2014,Laden
1.9771,118.165,257,KYNOURIA,31/12/2014,Unladen
37.4394,-24.8645,96,KYRA ZAFIRA,31/12/2014,Laden
55.670258,21.145913,169,LYRIC POET,31/12/2014,Unladen
5.43797,94.103,46,GLOVIS ADVANCE,31/12/2014,Laden
4.99284,93.6637,45,BLUE MCKINLEY,31/12/2014,Laden
-2.4572,118.57,9,ALPHA LIBERTY,31/12/2014,Laden
-33.9087,114.222,336,GOLDEN ROSE,31/12/2014,Laden
35.273992,119.76953,170,GOLDEN DAISY,31/12/2014,Unladen
53.9276,-155.278,94,GOLDEN GINGER,31/12/2014,Unladen
39.9108,119.591,83,PRABHU SUMAT,31/12/2014,Laden
-27.7842,51.2965,64,CENTENNIAL HARMONY,31/12/2014,Laden
7.66575,82.5135,0,LAKE D,31/12/2014,Laden
-5.90112,116.92,23,AQUA CRYSTAL,31/12/2014,Laden
-22.7536,-34.6646,109,FRONTIER LODESTAR,31/12/2014,Laden
-23.20758,-44.009063,56,FRONTIER GARLAND,31/12/2014,Unladen
31.1087,122.741,349,GRAIN PEARL,31/12/2014,Laden
19.613,87.7399,301,ANTONIA S,31/12/2014,Laden
-17.248,83.7025,62,PSU SEVENTH,31/12/2014,Laden
-9.40685,115.799,174,PSU EIGHTH,31/12/2014,Unladen
30.3629,123.747,5,AKAKI,31/12/2014,Laden
32.5671,28.1703,108,FYLA,31/12/2014,Laden
25.356198,56.746098,73,MANGAN TRADER I,31/12/2014,Laden
30.042012,-90.684032,236,MANGAN TRADER II,31/12/2014,Laden
-3.55926,-8.95346,322,MANGAN TRADER III,31/12/2014,Laden
3.55173,119.752,187,RTM COOK,31/12/2014,Unladen
-20.581767,117.183633,42,RTM CARTIER,31/12/2014,Unladen
5.13247,119.663,356,RTM DAMPIER,31/12/2014,Laden
38.7825,118.347,6,RTM ZHENG HE,31/12/2014,Laden
-2.2406,144.477,133,RTM CABOT,31/12/2014,Unladen
-8.203817,115.9287,23,RTM DRAKE,31/12/2014,Laden
-20.38335,116.5269,264,RTM COLUMBUS,31/12/2014,Unladen
-17.1997,68.729,237,LA DONNA I,31/12/2014,Unladen
1.980363,118.150122,110,GREAT DRAGON 9,31/12/2014,Unladen
39.862247,119.934852,304,GUO YUAN 28,31/12/2014,Unladen
9.036695,-79.641493,127,HUAYANG PIONEER,31/12/2014,Laden
-1.45206,126.791,162,GUO YUAN 32,31/12/2014,Unladen
65.8985,7.08353,25,HUAYANG ENDEAVOUR,31/12/2014,Unladen
4.78339,100.071057,168,HUAYANG SPIRIT,31/12/2014,Unladen
3.90852,119.637,1,HUAYANG DREAM,31/12/2014,Laden
-35.01527,20.390468,253,SHANDONG HAI YAO,31/12/2014,Laden
40.442598,17.189422,16,SHANDONG HAI WANG,31/12/2014,Laden
-7.45569,67.7627,18,BULK INDONESIA,31/12/2014,Laden
6.0922,90.4446,86,DOUBLE PRESTIGE,31/12/2014,Laden
34.90245,136.717192,280,TENDER SALUTE,31/12/2014,Laden
-0.18101,83.7133,313,VENUS HISTORY,31/12/2014,Laden
-19.0052,105.411,142,DARYA MA,31/12/2014,Unladen
9.981,-95.1545,282,DARYA GAYATRI,31/12/2014,Laden
3.108023,101.311118,315,SHI DAI 8,31/12/2014,Laden
33.85902,132.685208,265,SHI DAI 9,31/12/2014,Laden
39.907362,119.596517,54,SHI DAI 10,31/12/2014,Laden
26.438237,119.848467,263,SHI DAI 11,31/12/2014,Laden
-32.954007,151.830123,156,HYUNDAI TALENT,31/12/2014,Unladen
-9.118108,115.690157,184,PROSPEROUS,31/12/2014,Unladen
-32.6052,4.10932,281,ANTWERPIA,31/12/2014,Unladen
46.6467,31.0181,347,M_V.MBA ROSARIA,31/12/2014,Unladen
4.14466,100.612,270,THERESA SHANDONG,31/12/2014,Laden
-0.220035,88.9351,42,THERESA GUANGDONG,31/12/2014,Laden
24.227417,120.480973,21,THERESA HEBEI,31/12/2014,Laden
-36.0541,120.269,285,THERESA JIANGSU,31/12/2014,Laden
10.3047,141.768,347,CORAL AMBER,31/12/2014,Laden
-4.91674,147.238,341,CORAL JASPER,31/12/2014,Laden
61.635195,21.384613,187,CORAL OPAL,31/12/2014,Laden
7.98403,127.067,18,CORAL CRYSTAL,31/12/2014,Laden
35.9753,126.553,86,PHOENIX OCEAN,31/12/2014,Unladen
-34.9694,17.5943,117,EGRET OASIS,31/12/2014,Laden
-24.5915,49.8202,75,STAHLA,31/12/2014,Laden
20.8946,88.2831,72,PANAGIA STENION,31/12/2014,Laden
2.578618,101.714407,100,SHANDONG CHONG WEN,31/12/2014,Laden
34.858355,120.096945,94,SHANDONG HONG TU,31/12/2014,Laden
54.3128,-164.842,103,LILLIAN,31/12/2014,Unladen
-32.8029,29.3784,229,XIN HUA,31/12/2014,Laden
46.4053,31.1186,3,LONG DAR,31/12/2014,Laden
9.88489,67.2324,287,XIN HAN,31/12/2014,Laden
15.65,-158.473,274,FORTUNE HARMONY,31/12/2014,Laden
-37.3638,129.872,282,GREAT OCEAN,31/12/2014,Laden
55.871098,-4.348463,298,ARCHIGETIS,31/12/2014,Unladen
8.55243,81.2047,250,ARCHIMEDES,31/12/2014,Laden
37.3324,-67.6188,272,PRIME LILY,31/12/2014,Unladen
-35.4655,118.047,90,CHINA TRIUMPH,31/12/2014,Unladen
-19.998305,118.507292,149,CHINA PROSPERITY,31/12/2014,Unladen
-22.0668,57.2275,66,AANYA,31/12/2014,Laden
30.4776,122.293,290,AASHNA,31/12/2014,Unladen
27.0199,123.248,15,MAVERICK GUARDIAN,31/12/2014,Laden
-21.1648,149.43,96,DONGHAE STAR,31/12/2014,Unladen
4.37512,127.342,297,JOHN M CARRAS,31/12/2014,Laden
21.463568,39.165457,171,ATHINA CARRAS,31/12/2014,Unladen
-23.183923,-44.011407,77,K.ADVENTURE,31/12/2014,Unladen
49.1067,140.352,14,K. AMBITION,31/12/2014,Unladen
4.21069,119.62,7,K.FOUNDATION,31/12/2014,Laden
-29.9704,-71.3536,186,K.EXPLORER,31/12/2014,Unladen
4.126612,100.536708,319,CEMTEX CREATION,31/12/2014,Laden
24.23,120.482,22,CEMTEX INNOVATION,31/12/2014,Laden
-20.141158,118.541582,304,CAPE NEPTUNE,31/12/2014,Unladen
25.285328,56.905997,359,ANANGEL COURAGE,31/12/2014,Laden
42.760457,-10.723622,17,ANANGEL NOBILITY,31/12/2014,Laden
45.4479,-167.543,85,CAPE ASIA,31/12/2014,Unladen
23.7487,-83.2924,276,PANTHER MAX,31/12/2014,Unladen
0.701575,117.777,249,FLORA ISLAND,31/12/2014,Unladen
13.8607,110.858,5,BALTIC TIGER,31/12/2014,Laden
-11.6858,78.5652,237,BALTIC LION,31/12/2014,Unladen
34.2614,-12.9366,188,AM GHENT,31/12/2014,Unladen
49.9912,-66.819,278,AM TUBARAO,31/12/2014,Unladen
5.69102,97.3183,282,YANGTZE XING ZHONG,31/12/2014,Laden
23.017,113.527,336,YANGTZE XING HUA,31/12/2014,Laden
41.644293,141.135788,272,YANGTZE XING JIN,31/12/2014,Laden
-3.719027,114.465175,318,YANGTZE XING XIU,31/12/2014,Unladen
20.193817,86.808077,69,ZHENG KAI,31/12/2014,Laden
23.1066,-111.424,128,ZHENG JUN,31/12/2014,Laden
-29.464,-18.0215,110,ZHENG RUN,31/12/2014,Laden
-35.1787,-55.4868,218,ZHENG RONG,31/12/2014,Unladen
30.011667,-90.783667,223,SEA PROTEUS,31/12/2014,Unladen
-12.7376,-24.8694,131,SHANDONG DA CHENG,31/12/2014,Laden
14.678213,120.124678,347,SHANDONG DA ZHI,31/12/2014,Laden
7.3811,120.631,23,ORE  KOREA,31/12/2014,Laden
20.277337,86.673903,205,TW MANILA,31/12/2014,Laden
43.3518,4.99763,352,ECOFAITH G.O.,31/12/2014,Laden
1.15502,-49.4988,52,ECOPRIDE G.O.,31/12/2014,Laden
56.808822,19.197897,207,ARTVIN,31/12/2014,Laden
48.79488,-7.262298,243,TRABZON,31/12/2014,Laden
-34.3638,2.7645,111,ODYSSEAS,31/12/2014,Laden
38.0592,123.094,300,SPRING NEXUS,31/12/2014,Laden
13.9336,131.484,20,AZUL HORIZONTE,31/12/2014,Laden
3.69561,119.609,8,SHAGANG HAILI,31/12/2014,Laden
38.552855,120.916267,112,CARAVOS HARMONY,31/12/2014,Laden
10.0997,112.075,29,SHAGANG HONGFA,31/12/2014,Laden
29.7362,122.609,12,SHAGANG HONGCHANG,31/12/2014,Laden
53.654658,9.511363,166,DARYA LOK,31/12/2014,Laden
38.887872,121.974482,348,RUI NING 20,31/12/2014,Laden
5.05924,119.648,358,RUI NING 21,31/12/2014,Laden
29.942135,-90.219875,346,GREAT WEALTH,31/12/2014,Laden
22.260065,119.918062,179,GREAT RICH,31/12/2014,Unladen
45.9369,151.3,44,Q KEEN,31/12/2014,Unladen
8.21111,90.6781,297,CAPETAN COSTAS S,31/12/2014,Laden
-20.323747,-40.199918,47,ETERNITY ISLAND,31/12/2014,Laden
-15.8484,71.2151,234,CK ANGIE,31/12/2014,Unladen
-4.79866,79.5805,194,CK BLUEBELL,31/12/2014,Unladen
43.2638,163.386,82,ZHENG ZHI,31/12/2014,Unladen
30.13337,-91.009437,58,ZHENG HUI,31/12/2014,Laden
-28.933888,32.103117,61,WISDOM OF THE SEA 1,31/12/2014,Unladen
45.131757,36.553678,53,WISDOM OF THE SEA2,31/12/2014,Unladen
-33.2506,-60.2864,308,DAEBO NEWCASTLE,31/12/2014,Laden
5.21519,60.2214,3,W_PACIFIC,31/12/2014,Laden
41.8231,162.183,82,RAINBOW ACE,31/12/2014,Unladen
27.1592,-91.9064,138,BALI,31/12/2014,Laden
28.5374,-93.3839,130,TAHITI ONE,31/12/2014,Laden
52.408008,4.819947,344,ANDANTE,31/12/2014,Laden
40.803462,29.019828,72,ADELANTE,31/12/2014,Laden
44.2174,-39.4607,255,YASA FALCON,31/12/2014,Laden
23.916645,122.190192,201,EDWARD N,31/12/2014,Unladen
-20.557832,117.360952,294,HARRIETTE N,31/12/2014,Unladen
-2.48219,145.839,324,ALPHA VISION,31/12/2014,Laden
-28.9413,111.288,156,ALPHA PROGRESS,31/12/2014,Unladen
-38.034602,149.60624,228,TRANSPACIFIC,31/12/2014,Laden
1.997653,118.15727,121,TRANSATLANTIC,31/12/2014,Unladen
-3.70838,114.483,327,SUMIHOU,31/12/2014,Unladen
40.293397,122.085407,63,KT BIRDIE,31/12/2014,Laden
-32.1362,32.9983,249,ODYSSEAS L,31/12/2014,Unladen
12.2125,89.8256,305,OMIROS L,31/12/2014,Laden
-9.82487,151.595,157,HYUNDAI PASSION,31/12/2014,Unladen
-8.69216,81.0848,46,DELMAR,31/12/2014,Laden
-18.3196,152.765,179,FIORELA,31/12/2014,Unladen
37.567883,121.380717,270,PANORAMA,31/12/2014,Unladen
50.0352,160.893,90,GALATEIA,31/12/2014,Unladen
25.20842,118.960052,291,BLUE MATTERHORN,31/12/2014,Laden
1.93882,118.168,238,UNITY PRIDE,31/12/2014,Unladen
43.9074,159.255,68,ORION PRIDE,31/12/2014,Unladen
-6.38211,83.2138,219,DONG_A ETHER,31/12/2014,Unladen
1.304383,104.083003,65,DONG_A ARTEMIS,31/12/2014,Unladen
-32.1678,-13.0275,109,NAVIOS KOYO,31/12/2014,Laden
13.4127,149.501,347,FRONTIER PHOENIX,31/12/2014,Laden
-16.3387,86.8123,60,BBG BRIGHT,31/12/2014,Laden
-39.5168,10.1681,98,BBG ENDEAVOR,31/12/2014,Laden
1.243717,103.479585,355,BBG GLORY,31/12/2014,Laden
46.1129,-16.7352,245,BBG HOPE,31/12/2014,Unladen
-20.755133,-40.440303,52,SEA GEMINI,31/12/2014,Unladen
-21.18,149.366,116,SEA PEGASUS,31/12/2014,Unladen
30.889678,130.573087,275,DOUBLE PROVIDENCE,31/12/2014,Unladen
17.6385,119.708,2,BULK PHILIPPINES,31/12/2014,Laden
29.7438,49.3622,309,CMB VAN MIEGHEM,31/12/2014,Laden
54.0401,-161.225,272,CMB POMEROL,31/12/2014,Laden
40.44719,17.21303,19,ASTI SNUG,31/12/2014,Laden
21.682512,72.50918,174,POLYMNIA,31/12/2014,Laden
-20.238417,118.564083,317,NEW ZOSCO HANGZHOU,31/12/2014,Unladen
-26.3668,-42.2417,115,IOLCOS COMMANDER,31/12/2014,Laden
18.2777,72.9693,146,IOLCOS CONFIDENCE,31/12/2014,Unladen
1.19555,-150.317,290,LOCH LONG,31/12/2014,Laden
8.774283,-15.852287,319,AM LIBERIA,31/12/2014,Laden
51.188198,1.675425,224,BRIGHT PEGASUS,31/12/2014,Unladen
37.9377,162.288,245,BRIGHT GEMINI,31/12/2014,Laden
24.95898,122.97225,158,TEN JO MARU,31/12/2014,Unladen
-0.281573,117.669,159,JO JIN MARU,31/12/2014,Unladen
31.9225,-53.3091,73,KATAGALAN WISDOM III,31/12/2014,Laden
19.1392,122.578,132,CEMTEX ORIENT,31/12/2014,Unladen
35.5521,130.363,48,GL COLMENA,31/12/2014,Unladen
35.58705,119.790325,145,GL LA PAZ,31/12/2014,Laden
-26.4854,82.4771,66,GL PIRAPO,31/12/2014,Laden
-15.7718,-36.1019,22,GL IGUAZU,31/12/2014,Laden
2.501478,101.729273,50,OCEAN DIAMOND,31/12/2014,Laden
46.570797,31.23868,325,0CEAN EMERALD,31/12/2014,Laden
34.055637,138.687288,171,SHOEI PROSPERITY,31/12/2014,Unladen
38.848,118.631,38,MAX OLDENDORFF,31/12/2014,Laden
-18.9783,66.694,56,ASITA SUN,31/12/2014,Laden
37.474485,126.610395,339,LIBERTY DREAM,31/12/2014,Laden
44.04798,37.613615,122,LIBERTY DESTINY,31/12/2014,Unladen
-34.4153,151.022,56,LIBERTY DAWN,31/12/2014,Unladen
50.421762,0.620303,74,LIBERTY DESIRE,31/12/2014,Laden
29.0143,-94.1752,125,RT HON PAUL E MARTIN,31/12/2014,Unladen
41.708885,-71.187682,324,BALTO,31/12/2014,Laden
40.3312,-125.071,159,CSL TECUMSEH,31/12/2014,Laden
18.8633,67.9998,179,WEI HE,31/12/2014,Unladen
-13.3652,152.484,350,IOLI,31/12/2014,Laden
-28.982332,32.168283,50,CAPE RACE,31/12/2014,Unladen
12.7121,-17.4518,173,ZHENG YAO,31/12/2014,Unladen
28.460923,-89.133488,145,ISTRIA,31/12/2014,Laden
-34.955138,18.82639,269,M_V SINOKOR SUNRISE,31/12/2014,Laden
37.6661,141.023,347,ENERGY HOPE,31/12/2014,Laden
-26.6378,84.4468,43,ENERGY TRITON,31/12/2014,Laden
-3.528298,-38.796177,320,ENERGY PRIMAVERA,31/12/2014,Laden
30.31887,-91.14208,25,UNITED GALAXY,31/12/2014,Unladen
21.8637,121.248,22,UNITED SPLENDOUR,31/12/2014,Laden
-32.3777,-46.5415,36,OCEAN LORD,31/12/2014,Laden
-36.4491,17.6382,87,UNITED OCEAN,31/12/2014,Laden
13.0915,-101.739,127,UNITED PRESTIGE,31/12/2014,Laden
34.1356,140.587,184,NOBLE SALUTE,31/12/2014,Unladen
25.3539,144.363,282,INES CORRADO,31/12/2014,Laden
-2.42597,-44.2645,33,GEMMA,31/12/2014,Unladen
18.6673,59.1321,11,ALKIMOS,31/12/2014,Laden
14.5265,-150.606,270,SEA NEPTUNE,31/12/2014,Laden
12.7732,89.1094,135,SEA HERMES,31/12/2014,Laden
-21.265,149.413,83,DENSA FLAMINGO,31/12/2014,Unladen
26.160067,50.671642,140,DENSA PELICAN,31/12/2014,Unladen
33.798645,131.273092,330,CAPE SASANQUA,31/12/2014,Unladen
-20.327065,118.586303,321,CAPE ETERNITY,31/12/2014,Unladen
-29.9441,47.9452,65,CAPE COSMOS,31/12/2014,Laden
30.7438,137.835,33,CAPE UNIVERSE,31/12/2014,Laden
38.4118,169.233,52,CAPE RAINBOW,31/12/2014,Unladen
35.418562,139.812937,352,OTOTACHIBANA,31/12/2014,Laden
-8.26362,152.392,19,BLUE HORIZON,31/12/2014,Laden
38.8882,119.177,359,CLEAR HORIZON,31/12/2014,Laden
0.144462,126.447,185,CAPE AZALEA,31/12/2014,Unladen
14.422383,119.668895,157,SPRING GLORY,31/12/2014,Unladen
-0.01038,117.60018,215,TW BEIJING,31/12/2014,Unladen
-8.8816,45.4816,225,TW HAMBURG,31/12/2014,Unladen
24.257847,120.451487,12,TW JIANGSU,31/12/2014,Laden
25.184427,56.35881,359,VISHVA JYOTI,31/12/2014,Unladen
-8.96325,115.783,336,PACIFIC CANOPUS,31/12/2014,Laden
4.2953,119.634,8,PACIFIC CAPELLA,31/12/2014,Laden
5.7754,97.0245,285,THERESA JILIN,31/12/2014,Laden
-27.2278,44.2845,73,SAINTY VITALITY,31/12/2014,Laden
25.246545,122.386967,19,STELLA JADE,31/12/2014,Laden
-28.903607,32.101768,54,BK ALICE,31/12/2014,Unladen
-20.883447,-40.24425,189,SM AURORA,31/12/2014,Laden
